year,rank,company,revenue,profit
1999.0,226.0,Tyson Foods,7414.1,25.1
1999.0,227.0,SunTrust Banks,7392.1,971.0
1999.0,228.0,Tele-Communications,7351.0,1943.0
1999.0,229.0,Fort James,7301.1,497.6
1999.0,230.0,Paine Webber Group,7249.6,433.6
1999.0,231.0,Unisys,7208.4,387.0
1999.0,232.0,Marsh & McLennan,7190.0,796.0
1999.0,233.0,Unicom,7151.3,510.2
1999.0,234.0,Oracle,7143.9,813.7
1999.0,235.0,Coastal,7125.2,444.4
1999.0,236.0,Staples,7123.2,185.4
1999.0,237.0,AFLAC,7104.2,486.8
1999.0,238.0,KeyCorp,7100.0,996.0
1999.0,239.0,Consolidated Edison,7093.0,729.7
1999.0,240.0,Sunoco,7024.0,280.0
1999.0,241.0,Caremark Rx,7003.6,-1260.5
1999.0,242.0,Ashland,6933.0,203.0
1999.0,243.0,Pharmacia,6893.0,691.0
1999.0,244.0,Seagate Technology,6819.0,-530.0
1999.0,245.0,SCI Systems,6805.9,145.1
1999.0,246.0,Kellogg,6762.1,502.6
1999.0,247.0,Sodexho Marriott Services,6704.0,122.0
1999.0,248.0,FPL Group,6661.0,664.0
1999.0,249.0,American Standard,6653.9,-16.3
1999.0,250.0,Eaton,6625.0,349.0
1999.0,251.0,Amerada Hess,6617.5,-458.9
1999.0,252.0,Genuine Parts,6614.0,355.8
1999.0,253.0,Computer Sciences,6600.8,260.4
1999.0,254.0,Baxter International,6599.0,315.0
1999.0,255.0,Occidental Petroleum,6596.0,363.0
1999.0,256.0,WellPoint Health Networks,6573.0,231.3
1999.0,257.0,Columbia Energy Group,6568.2,269.2
1999.0,258.0,NCR,6505.0,122.0
1999.0,259.0,Aon,6492.9,540.5
1999.0,260.0,Safeco,6452.1,351.9
1999.0,261.0,Transamerica,6428.6,707.0
1999.0,262.0,Aramark,6377.3,129.2
1999.0,263.0,Chubb,6349.8,707.0
1999.0,264.0,American Electric Power,6345.9,536.2
1999.0,265.0,Baker Hughes,6311.9,-297.4
1999.0,266.0,Cummins,6266.0,-21.0
1999.0,267.0,Saks,6219.9,-0.9
1999.0,268.0,OfficeMax,6162.1,-37.0
1999.0,269.0,Case,6149.0,64.0
1999.0,270.0,Lincoln National,6087.1,509.8
1999.0,271.0,Dominion Resources,6086.2,535.6
1999.0,272.0,General Mills,6033.0,421.8
1999.0,273.0,Apple Computer,5941.0,309.0
1999.0,274.0,Public Service Enterprise Group,5931.0,644.0
1999.0,275.0,Avnet,5916.3,151.4
1999.0,276.0,Wachovia Corp.,5913.8,874.2
1999.0,277.0,R.R. Donnelley & Sons,5899.9,294.6
1999.0,278.0,Wellpoint,5878.2,172.4
1999.0,279.0,Cinergy,5876.3,261.0
1999.0,280.0,FirstEnergy,5861.3,410.9
1999.0,281.0,Reynolds Metals,5859.0,66.0
1999.0,282.0,Cendant,5832.0,539.6
1999.0,283.0,Mellon Financial Corp.,5814.0,870.0
1999.0,284.0,Quantum,5805.2,170.8
1999.0,285.0,Bank of New York Co.,5793.0,1192.0
1999.0,286.0,El Paso,5782.0,225.0
1999.0,287.0,Foot Locker,5698.0,-136.0
1999.0,288.0,Union Carbide,5659.0,403.0
1999.0,289.0,Champion International,5653.0,75.3
1999.0,290.0,Illinois Tool Works,5647.9,672.8
1999.0,291.0,Ikon Office Solutions,5628.7,-83.1
1999.0,292.0,Comcast,5590.5,972.1
1999.0,293.0,Ralston Purina,5577.0,1105.7
1999.0,294.0,Valero Energy,5539.3,-47.3
1999.0,295.0,LG&E Energy,5528.7,-95.5
1999.0,296.0,Sempra Energy,5525.0,294.0
1999.0,297.0,MicroAge,5520.0,-8.3
1999.0,298.0,U.S. Foodservice,5506.9,-47.0
1999.0,299.0,AMP,5482.0,2.0
1999.0,300.0,Central & South West,5482.0,440.0
1999.0,301.0,VF,5478.8,388.3
1999.0,302.0,Owens-Illinois,5449.9,108.0
1999.0,303.0,3Com,5420.4,30.2
1999.0,304.0,Unocal,5379.0,130.0
1999.0,305.0,Progressive,5292.4,456.7
1999.0,306.0,Solectron,5288.3,198.8
1999.0,307.0,CompUSA,5286.0,31.5
1999.0,308.0,Avon Products,5212.7,270.0
1999.0,309.0,Exelon,5210.5,512.7
1999.0,310.0,MBNA,5195.1,776.3
1999.0,311.0,Alltel,5194.0,580.3
1999.0,312.0,Ryder System,5188.7,159.1
1999.0,313.0,AirTouch Communications,5181.0,725.0
1999.0,314.0,CMS Energy,5141.0,285.0
1999.0,315.0,Gannett,5121.3,999.9
1999.0,316.0,First Data,5117.6,465.7
1999.0,317.0,Cooper Industries,5100.6,423.0
1999.0,318.0,Nordstrom,5027.9,206.7
1999.0,319.0,Owens Corning,5009.0,-705.0
1999.0,320.0,General Dynamics,4970.0,364.0
1999.0,321.0,CNF,4941.5,139.0
1999.0,322.0,Sherwin-Williams,4934.4,272.9
1999.0,323.0,Air Products & Chem.,4933.8,546.8
1999.0,324.0,Dover,4876.7,378.8
1999.0,325.0,Quaker Oats,4842.5,284.5
1999.0,326.0,Praxair,4833.0,425.0
1999.0,327.0,Starwood Hotels & Rsrts.,4832.0,1255.0
1999.0,328.0,Automatic Data Proc.,4798.1,605.3
1999.0,329.0,Fortune Brands,4797.2,263.1
1999.0,330.0,RadioShack,4787.9,61.3
1999.0,331.0,Mattel,4781.9,332.3
1999.0,332.0,Browning-Ferris Industries,4745.7,338.8
1999.0,333.0,ServiceMaster,4724.1,190.0
1999.0,334.0,Oxford Health Plans,4719.4,-624.5
1999.0,335.0,Computer Assoc. Intl.,4719.0,1169.0
1999.0,336.0,Parker Hannifin,4633.0,319.6
1999.0,337.0,Unum,4630.8,363.4
1999.0,338.0,Olsten,4602.8,4.4
1999.0,339.0,Foster Wheeler,4597.0,-31.5
1999.0,340.0,Mead,4579.2,119.7
1999.0,341.0,Allegiance,4574.4,126.4
1999.0,342.0,Black & Decker,4559.9,-754.8
1999.0,343.0,Merisel,4553.0,18.5
1999.0,344.0,Union Camp,4502.9,19.3
1999.0,345.0,Eastman Chemical,4481.0,249.0
1999.0,346.0,Bethlehem Steel,4477.8,120.1
1999.0,347.0,Science Applications Intl.,4476.8,147.6
1999.0,348.0,Corporate Express,4474.6,-73.3
1999.0,349.0,Federal-Mogul,4468.7,53.7
1999.0,350.0,Hershey Foods,4435.6,340.9
1999.0,351.0,Norfolk Southern,4428.0,734.0
1999.0,352.0,Dole Food,4424.2,12.1
1999.0,353.0,Litton Industries,4399.9,181.4
1999.0,354.0,Kinder Morgan,4387.8,60.0
1999.0,355.0,FMC,4378.4,106.5
1999.0,356.0,Masco,4345.0,476.0
1999.0,357.0,W.W. Grainger,4341.3,238.5
1999.0,358.0,OfficeMax,4337.8,48.6
1999.0,359.0,Pitney Bowes,4334.4,576.4
1999.0,361.0,Universal,4287.2,141.3
1999.0,362.0,LTV,4273.0,-27.0
1999.0,363.0,InaCom,4258.4,42.6
1999.0,364.0,GPU,4248.8,360.1
1999.0,365.0,Harcourt General,4235.3,141.6
1999.0,366.0,State St. Corp.,4234.0,436.0
1999.0,367.0,Giant Food,4230.6,71.2
1999.0,368.0,DTE Energy,4221.0,443.0
1999.0,369.0,Big Lots,4193.7,96.8
1999.0,370.0,Engelhard,4174.6,187.1
1999.0,371.0,Southwest Airlines,4164.0,433.4
1999.0,372.0,Nash Finch,4160.0,-61.6
1999.0,373.0,Pacific Life,4152.9,187.6
1999.0,374.0,Nucor,4151.2,263.7
1999.0,375.0,Turner Corp.,4129.7,19.6
1999.0,376.0,Ryerson Tull,4092.7,550.9
1999.0,377.0,Kelly Services,4092.3,84.7
1999.0,378.0,Omnicom Group,4092.0,285.1
1999.0,379.0,Maytag,4069.3,280.6
1999.0,380.0,Hilton Hotels,4064.0,297.0
1999.0,381.0,American Financial Grp.,4050.0,124.4
1999.0,382.0,Applied Materials,4041.7,230.9
1999.0,383.0,HealthSouth,4006.1,46.6
1999.0,384.0,American Family Ins. Grp.,4002.6,39.6
1999.0,385.0,Centex,3975.5,144.8
1999.0,386.0,EMC,3973.7,793.4
1999.0,387.0,Interpublic Group,3968.7,309.9
1999.0,388.0,Goodrich,3950.8,226.5
1999.0,389.0,Brunswick,3945.2,186.3
1999.0,390.0,Harris,3939.1,133.0
1999.0,391.0,Allegheny Technologies,3923.4,241.2
1999.0,392.0,GenAmerica,3913.9,113.5
1999.0,393.0,UnumProvident,3904.0,254.0
1999.0,394.0,Thermo Electron,3867.6,181.9
1999.0,395.0,Smithfield Foods,3867.4,53.4
1999.0,396.0,KeySpan,3836.1,51.3
1999.0,397.0,Meritor Automotive,3836.0,147.0
1999.0,398.0,Niagara Mohawk Holdings,3826.4,-120.8
1999.0,399.0,Mutual of Omaha Ins.,3820.1,91.3
1999.0,400.0,Smurfit-Stone Container,3794.0,-200.0
1999.0,401.0,PPL,3786.0,-569.0
1999.0,402.0,Northeast Utilities,3767.7,-146.8
1999.0,403.0,Brink's,3746.9,66.1
1999.0,404.0,Graybar Electric,3744.1,59.5
1999.0,405.0,Temple-Inland,3740.1,64.5
1999.0,406.0,McGraw-Hill,3729.1,333.1
1999.0,407.0,Newell Rubbermaid,3720.0,396.2
1999.0,408.0,Rohm & Haas,3720.0,440.0
1999.0,409.0,Sonat,3709.8,-530.5
1999.0,410.0,Willamette Industries,3700.3,89.0
1999.0,411.0,Corning,3688.9,394.0
1999.0,412.0,Avista,3684.0,78.1
1999.0,413.0,Kohl's,3681.8,192.3
1999.0,414.0,Premcor,3668.2,-29.7
1999.0,415.0,Supermarkets Genl. Holdings,3655.2,-46.2
1999.0,416.0,Florida Progress,3620.3,281.7
1999.0,417.0,Estee Lauder,3618.0,236.8
1999.0,418.0,New Century Energies,3610.9,342.0
1999.0,419.0,U.S. Office Products,3604.3,67.2
1999.0,420.0,Consolidated Natural Gas,3553.0,238.8
1999.0,421.0,BJ's Wholesale Club,3552.2,62.5
1999.0,422.0,Shaw Industries,3542.2,20.6
1999.0,423.0,Western Digital,3541.5,-290.2
1999.0,424.0,Republic New York Corp.,3522.6,248.0
1999.0,425.0,Host Marriott,3519.0,47.0
1999.0,426.0,Flowers Industries,3505.3,41.9
1999.0,427.0,U.S. Bancorp,3501.6,430.1
1999.0,428.0,Autoliv,3488.7,188.3
1999.0,429.0,IMC Global,3483.2,-9.0
1999.0,430.0,Avery Dennison,3459.9,223.3
1999.0,431.0,Hechinger,3449.2,-92.9
1999.0,432.0,Phoenix,3434.7,124.8
1999.0,433.0,Allmerica Financial,3432.5,201.2
1999.0,434.0,Peter Kiewit Sons',3403.0,136.0
1999.0,435.0,Charles Schwab,3388.1,348.5
1999.0,436.0,Leggett & Platt,3370.4,248.0
1999.0,437.0,Reliance Group Holdings,3369.1,326.4
1999.0,438.0,Jacuzzi Brands,3362.0,-44.0
1999.0,439.0,Constellation Energy,3358.1,327.7
1999.0,440.0,Qualcomm,3347.9,108.5
1999.0,441.0,Service Merchandise,3327.3,-10.4
1999.0,442.0,Hannaford Bros.,3323.6,94.6
1999.0,443.0,Dean Foods,3320.9,131.6
1999.0,444.0,Ameren,3318.2,386.5
1999.0,445.0,Hasbro,3304.5,206.4
1999.0,446.0,Times Mirror,3291.5,1417.3
1999.0,447.0,York International,3289.2,136.5
1999.0,448.0,Darden Restaurants,3287.0,101.7
1999.0,449.0,Dean Foods,3269.1,106.3
1999.0,450.0,Longs Drug Stores,3266.9,63.4
1999.0,451.0,Interstate Bakeries,3265.8,127.9
1999.0,452.0,Cablevision Systems,3265.1,-286.6
1999.0,453.0,Hormel Foods,3261.0,139.3
1999.0,454.0,Trans World Airlines,3259.1,-120.5
1999.0,455.0,Comdisco Holding,3243.0,153.0
1999.0,456.0,AutoZone,3242.9,227.9
1999.0,457.0,United States Filter,3234.6,-299.8
1999.0,458.0,Reebok International,3224.6,23.9
1999.0,459.0,Dollar General,3221.0,182.0
1999.0,460.0,Comerica,3219.9,607.1
1999.0,461.0,Thrivent Financial for Lutherans,3217.9,133.7
1999.0,462.0,Richfood Holdings,3203.7,54.7
1999.0,463.0,Sun Healthcare Group,3142.1,-62.5
1999.0,464.0,Kindred Healthcare,3132.4,-17.7
1999.0,465.0,Progress Energy,3130.0,399.2
1999.0,466.0,USG,3130.0,332.0
1999.0,468.0,Becton Dickinson,3116.9,236.6
1999.0,469.0,Yellow Roadway,3112.1,-28.7
1999.0,470.0,Silicon Graphics,3100.6,-459.6
1999.0,471.0,Golden West Financial,3100.2,434.6
1999.0,472.0,Knight-Ridder,3099.6,365.9
1999.0,473.0,Anixter International,3083.7,65.6
1999.0,474.0,Owens & Minor,3082.1,20.1
1999.0,475.0,Airborne,3074.5,137.3
1999.0,476.0,Regions Financial,3072.5,421.7
1999.0,477.0,Conectiv,3071.6,153.2
1999.0,478.0,SLM,3064.6,501.5
1999.0,479.0,Phelps Dodge,3063.4,190.9
1999.0,480.0,United Stationers,3059.2,58.0
1999.0,481.0,Fleetwood Enterprises,3050.6,108.5
1999.0,482.0,United Auto Group,3045.3,-9.4
1999.0,483.0,Lutheran Brotherhood,3026.6,91.2
1999.0,484.0,Golden State Bancorp,3025.8,247.8
1999.0,485.0,Wesco International,3025.4,-7.7
1999.0,486.0,Lexmark International,3020.6,243.0
1999.0,487.0,Micron Technology,3011.9,-233.7
1999.0,488.0,BB&T Corp.,3009.2,501.8
1999.0,489.0,Barnes & Noble,3005.6,92.4
1999.0,490.0,ShopKo Stores,2993.8,55.6
1999.0,491.0,Tribune,2980.9,414.3
1999.0,492.0,Integrated Health Services,2972.6,-68.0
1999.0,493.0,SouthTrust Corp.,2943.3,368.6
1999.0,494.0,AGCO,2941.4,60.6
1999.0,495.0,New York Times,2936.7,278.9
1999.0,496.0,Mercantile Bancorp.,2934.0,375.3
1999.0,497.0,NiSource,2932.8,193.9
1999.0,498.0,Danaher,2910.0,182.9
1999.0,499.0,Westvaco,2904.7,132.0
1999.0,500.0,Ball,2896.4,16.6
2000.0,1.0,General Motors,189058.0,6002.0
2000.0,2.0,Wal-Mart Stores,166809.0,5377.0
2000.0,3.0,Exxon Mobil,163881.0,7910.0
2000.0,4.0,Ford Motor,162558.0,7237.0
2000.0,5.0,General Electric,111630.0,10717.0
2000.0,6.0,Intl. Business Machines,87548.0,7712.0
2000.0,7.0,Citigroup,82005.0,9867.0
2000.0,8.0,AT&T,62391.0,3428.0
2000.0,9.0,Altria Group,61751.0,7675.0
2000.0,10.0,Boeing,57993.0,2309.0
2000.0,11.0,Bank of America Corp.,51392.0,7882.0
2000.0,12.0,SBC Communications,49489.0,8159.0
2000.0,13.0,Hewlett-Packard,48253.0,3491.0
2000.0,14.0,Kroger,45351.6,955.9
2000.0,15.0,State Farm Insurance Cos,44637.2,1034.1
2000.0,16.0,Sears Roebuck,41071.0,1453.0
2000.0,17.0,American Intl. Group,40656.1,5055.4
2000.0,18.0,Enron,40112.0,893.0
2000.0,19.0,TIAA-CREF,39410.2,1024.1
2000.0,20.0,Compaq Computer,38525.0,569.0
2000.0,21.0,Home Depot,38434.0,2320.0
2000.0,22.0,Lucent Technologies,38303.0,4766.0
2000.0,23.0,Procter & Gamble,38125.0,3763.0
2000.0,24.0,Albertson's,37478.1,404.1
2000.0,25.0,MCI WorldCom,37120.0,4013.0
2000.0,26.0,Fannie Mae,36968.6,3911.9
2000.0,27.0,Kmart Holding,35925.0,403.0
2000.0,28.0,Texaco,35690.0,1177.0
2000.0,29.0,Merrill Lynch,34879.0,2618.0
2000.0,30.0,Morgan Stanley,33928.0,4791.0
2000.0,31.0,Chase Manhattan Corp.,33710.0,5446.0
2000.0,32.0,Target,33702.0,1144.0
2000.0,33.0,Bell Atlantic,33174.0,4202.0
2000.0,34.0,Merck,32714.0,5890.5
2000.0,35.0,ChevronTexaco,32676.0,2070.0
2000.0,36.0,J.C. Penney,32510.0,336.0
2000.0,37.0,Motorola,30931.0,817.0
2000.0,38.0,McKesson,30382.3,84.9
2000.0,39.0,Intel,29389.0,7314.0
2000.0,40.0,Safeway,28859.9,970.9
2000.0,41.0,Ingram Micro,28068.6,183.4
2000.0,42.0,DuPont,27892.0,7690.0
2000.0,43.0,Johnson & Johnson,27471.0,4167.0
2000.0,44.0,Costco Wholesale,27456.0,397.3
2000.0,45.0,Time Warner,27333.0,1948.0
2000.0,46.0,United Parcel Service,27052.0,883.0
2000.0,47.0,Allstate,26959.0,2720.0
2000.0,48.0,Prudential Financial,26618.0,813.0
2000.0,49.0,Aetna,26452.7,716.9
2000.0,50.0,Bank One Corp.,25986.0,3479.0
2000.0,51.0,Marathon Oil,25610.0,698.0
2000.0,52.0,Lockheed Martin,25530.0,382.0
2000.0,53.0,MetLife,25426.0,617.0
2000.0,54.0,Goldman Sachs Group,25363.0,2708.0
2000.0,55.0,GTE,25336.2,4032.8
2000.0,56.0,Dell,25265.0,1666.0
2000.0,57.0,United Technologies,25242.0,1531.0
2000.0,58.0,BellSouth,25224.0,3448.0
2000.0,59.0,Cardinal Health,25033.6,456.3
2000.0,60.0,ConAgra Foods,24594.3,358.4
2000.0,61.0,International Paper,24573.0,183.0
2000.0,62.0,Freddie Mac,24268.0,2223.0
2000.0,63.0,AutoNation,24206.6,282.9
2000.0,64.0,Berkshire Hathaway,24028.0,1557.0
2000.0,65.0,Honeywell Intl.,23735.0,1541.0
2000.0,66.0,Walt Disney,23402.0,1300.0
2000.0,67.0,Wachovia Corp.,22084.0,3223.0
2000.0,68.0,Wells Fargo,21795.0,3747.0
2000.0,69.0,Duke Energy,21742.0,1507.0
2000.0,70.0,New York Life Insurance,21679.3,554.8
2000.0,71.0,American Express,21278.0,2475.0
2000.0,72.0,Loews,20952.6,363.2
2000.0,73.0,PG&E Corp.,20820.0,-73.0
2000.0,74.0,Conoco,20817.0,744.0
2000.0,75.0,Cigna,20644.0,1774.0
2000.0,76.0,PepsiCo,20367.0,2050.0
2000.0,77.0,AMR,20262.0,985.0
2000.0,78.0,Bristol-Myers Squibb,20222.0,4167.0
2000.0,79.0,Sara Lee,20012.0,1191.0
2000.0,80.0,FleetBoston Financial,20000.0,2038.0
2000.0,81.0,Sprint,19930.0,-935.0
2000.0,82.0,Raytheon,19841.0,404.0
2000.0,83.0,Coca-Cola,19805.0,2431.0
2000.0,84.0,Microsoft,19747.0,7785.0
2000.0,85.0,Caterpillar,19702.0,946.0
2000.0,86.0,UnitedHealth Group,19562.0,568.0
2000.0,87.0,Xerox,19228.0,1424.0
2000.0,88.0,Lehman Brothers Hldgs.,18989.0,1132.0
2000.0,89.0,Dow Chemical,18929.0,1331.0
2000.0,90.0,Aquila,18621.5,160.5
2000.0,91.0,Electronic Data Systems,18534.2,420.9
2000.0,92.0,J.P. Morgan,18110.0,2055.0
2000.0,93.0,CVS,18098.3,635.1
2000.0,94.0,UAL,18027.0,1235.0
2000.0,95.0,Walgreen,17838.8,624.1
2000.0,96.0,Georgia-Pacific,17796.0,716.0
2000.0,97.0,Federated Dept. Stores,17716.0,795.0
2000.0,98.0,Sysco,17422.8,362.3
2000.0,99.0,Supervalu,17420.5,191.3
2000.0,100.0,Bergen Brunswig,17244.9,70.6
2000.0,101.0,Texas Utilities,17118.0,985.0
2000.0,102.0,Tech Data,16991.8,127.5
2000.0,103.0,TRW,16969.0,468.8
2000.0,104.0,FedEx,16773.5,631.3
2000.0,105.0,Columbia/HCA Healthcare,16657.0,657.0
2000.0,106.0,Alcoa,16446.4,1054.1
2000.0,107.0,Pfizer,16204.0,3179.0
2000.0,108.0,Johnson Controls,16139.4,419.6
2000.0,109.0,Lowe's,15905.6,672.8
2000.0,110.0,3M,15659.0,1763.0
2000.0,111.0,Liberty Mutual Ins. Group,15499.0,501.0
2000.0,112.0,Dynegy,15430.0,151.8
2000.0,113.0,Northwestern Mutual,15306.3,1336.6
2000.0,114.0,CenterPoint Energy,15302.8,1482.5
2000.0,115.0,Halliburton,14898.0,438.0
2000.0,116.0,Delta Air Lines,14711.0,1101.0
2000.0,117.0,Fleming,14645.6,-44.7
2000.0,118.0,Coca-Cola Enterprises,14406.0,59.0
2000.0,119.0,Tosco,14362.1,441.7
2000.0,120.0,Archer Daniels Midland,14283.3,266.0
2000.0,121.0,Emerson Electric,14269.5,1313.6
2000.0,122.0,May Dept. Stores,14224.0,927.0
2000.0,123.0,Winn-Dixie Stores,14136.5,182.3
2000.0,124.0,Eastman Kodak,14089.0,1392.0
2000.0,125.0,IBP,14075.2,313.3
2000.0,126.0,ConocoPhillips,13852.0,609.0
2000.0,127.0,Washington Mutual,13571.2,1817.1
2000.0,128.0,Nationwide,13554.9,512.8
2000.0,129.0,Wyeth,13550.2,-1227.1
2000.0,130.0,Hartford Financial Services,13528.0,862.0
2000.0,131.0,Dana,13353.0,513.0
2000.0,132.0,McDonald's,13259.3,1947.9
2000.0,133.0,Waste Management,13257.4,-201.9
2000.0,134.0,US West,13182.0,1342.0
2000.0,135.0,Abbott Laboratories,13177.6,2445.8
2000.0,136.0,Atlantic Richfield,13176.0,1422.0
2000.0,137.0,Publix Super Markets,13068.9,462.4
2000.0,138.0,Kimberly-Clark,13006.8,1668.1
2000.0,139.0,Warner-Lambert,12928.9,1733.2
2000.0,140.0,Goodyear Tire & Rubber,12880.6,241.1
2000.0,141.0,Viacom,12858.8,334.0
2000.0,142.0,Rite Aid,12731.9,143.7
2000.0,143.0,Lear,12428.0,257.1
2000.0,144.0,Fluor,12417.4,104.2
2000.0,145.0,Weyerhaeuser,12262.0,527.0
2000.0,146.0,Cisco Systems,12154.0,2096.0
2000.0,147.0,Associates First Capital,12131.2,1490.4
2000.0,148.0,Toys `R` Us,11862.0,279.0
2000.0,149.0,Deere,11750.9,239.2
2000.0,150.0,Sun Microsystems,11726.3,1031.3
2000.0,151.0,Anheuser-Busch,11703.7,1402.2
2000.0,152.0,Gap,11635.4,1127.1
2000.0,153.0,Southern,11585.0,1276.0
2000.0,154.0,Textron,11579.0,2226.0
2000.0,155.0,Reynolds American,11394.0,2343.0
2000.0,156.0,Union Pacific,11273.0,810.0
2000.0,157.0,Ultramar Diamond Shamrock,11079.2,173.2
2000.0,158.0,Tenet Healthcare,10880.0,249.0
2000.0,159.0,CSX,10811.0,2.0
2000.0,160.0,Circuit City Stores,10804.4,142.9
2000.0,162.0,American General,10679.0,1131.0
2000.0,163.0,El Paso,10581.0,-255.0
2000.0,164.0,Whirlpool,10511.0,347.0
2000.0,165.0,Northwest Airlines,10276.0,300.0
2000.0,166.0,Office Depot,10263.3,257.6
2000.0,167.0,Monsanto,10126.0,575.0
2000.0,168.0,Humana,10113.0,-382.0
2000.0,169.0,Best Buy,10077.9,224.4
2000.0,170.0,Eli Lilly,10002.9,2721.0
2000.0,171.0,PacifiCare Health Sys.,9989.1,278.5
2000.0,172.0,Gillette,9897.0,1260.0
2000.0,173.0,Mass. Mutual Life Ins.,9841.0,556.5
2000.0,174.0,Manpower,9770.1,150.0
2000.0,175.0,AmerisourceBergen,9760.1,67.5
2000.0,176.0,CHS Electronics,9737.4,-301.2
2000.0,177.0,Limited Brands,9723.3,460.8
2000.0,178.0,Edison International,9670.0,623.0
2000.0,179.0,Household International,9499.1,1486.4
2000.0,180.0,Texas Instruments,9468.0,1406.0
2000.0,181.0,Illinois Tool Works,9333.2,841.1
2000.0,182.0,Arrow Electronics,9312.6,124.2
2000.0,183.0,H.J. Heinz,9299.6,474.3
2000.0,184.0,UnumProvident,9242.5,-182.9
2000.0,185.0,Schering-Plough,9176.0,2110.0
2000.0,186.0,Marsh & McLennan,9157.0,726.0
2000.0,187.0,Colgate-Palmolive,9118.2,937.3
2000.0,188.0,Burlington No. Santa Fe,9100.0,1133.0
2000.0,189.0,Paccar,9021.0,583.6
2000.0,190.0,Northrop Grumman,8995.0,467.0
2000.0,191.0,General Dynamics,8959.0,880.0
2000.0,192.0,Staples,8936.8,315.0
2000.0,193.0,Dillard's,8921.0,164.0
2000.0,194.0,Guardian Life of America,8861.7,324.5
2000.0,195.0,Oracle,8827.3,1289.8
2000.0,196.0,TJX,8795.3,521.7
2000.0,197.0,Nike,8776.9,451.4
2000.0,198.0,Entergy,8773.2,595.0
2000.0,199.0,Nebco Evans,8744.2,-246.5
2000.0,200.0,Marriott International,8739.0,400.0
2000.0,201.0,Foundation Health Systems,8706.2,142.4
2000.0,202.0,Navistar International,8647.0,544.0
2000.0,203.0,Gateway,8645.6,427.9
2000.0,204.0,St. Paul Travelers Cos.,8641.0,834.0
2000.0,205.0,AFLAC,8640.0,571.0
2000.0,206.0,Continental Airlines,8639.0,455.0
2000.0,207.0,Bestfoods,8637.0,717.0
2000.0,208.0,US Airways Group,8595.0,197.0
2000.0,209.0,Bindley Western,8509.5,38.3
2000.0,210.0,Ingersoll-Rand,8504.6,591.1
2000.0,211.0,Sunoco,8485.0,97.0
2000.0,212.0,U.S. Bancorp,8435.4,1506.5
2000.0,213.0,Eaton,8402.0,617.0
2000.0,214.0,Solectron,8391.4,293.9
2000.0,215.0,Williams,8364.1,221.4
2000.0,216.0,Conseco,8339.1,962.6
2000.0,217.0,USAA,8319.1,765.1
2000.0,218.0,National City Corp.,8293.4,1405.5
2000.0,219.0,Nabisco Group Holdings,8268.0,2968.0
2000.0,220.0,Coastal,8197.2,498.9
2000.0,221.0,KeyCorp,7989.0,1107.0
2000.0,222.0,Genuine Parts,7981.7,377.6
2000.0,223.0,Avista,7905.0,26.0
2000.0,224.0,Bear Stearns,7882.0,673.0
2000.0,225.0,Paine Webber Group,7822.8,628.6
2000.0,226.0,Yum Brands,7822.0,627.0
2000.0,227.0,PPG Industries,7757.0,568.0
2000.0,228.0,Crown Holdings,7731.8,181.3
2000.0,229.0,Valero Energy,7691.2,14.3
2000.0,230.0,PNC Financial Services,7666.0,1264.0
2000.0,231.0,Computer Sciences,7660.0,341.2
2000.0,232.0,Principal Financial,7659.2,742.1
2000.0,233.0,John Hancock Financial Svcs.,7654.7,153.2
2000.0,234.0,SunTrust Banks,7620.2,1326.6
2000.0,235.0,Occidental Petroleum,7610.0,448.0
2000.0,236.0,Unisys,7544.6,510.7
2000.0,237.0,CBS,7510.0,780.0
2000.0,238.0,Consolidated Edison,7491.3,714.2
2000.0,239.0,WellPoint Health Networks,7485.4,278.5
2000.0,240.0,Smurfit-Stone Container,7386.0,157.0
2000.0,241.0,Tyson Foods,7362.9,230.1
2000.0,242.0,American Standard,7287.2,138.3
2000.0,243.0,Baxter International,7286.0,797.0
2000.0,244.0,Pharmacia,7252.6,803.3
2000.0,245.0,Ashland,7251.0,290.0
2000.0,246.0,Fort James,7157.9,516.5
2000.0,247.0,Rockwell Automation,7151.0,562.0
2000.0,248.0,Aon,7070.0,352.0
2000.0,249.0,Amerada Hess,7039.1,437.6
2000.0,250.0,Kellogg,6984.2,338.3
2000.0,251.0,Bank of New York Co.,6966.0,1739.0
2000.0,252.0,OfficeMax,6952.7,199.8
2000.0,253.0,American Electric Power,6915.7,520.2
2000.0,254.0,Unicom,6848.0,570.0
2000.0,255.0,Lincoln National,6803.7,460.4
2000.0,256.0,Seagate Technology,6802.0,1176.0
2000.0,257.0,Chubb,6729.6,621.1
2000.0,258.0,Aramark,6718.4,150.2
2000.0,259.0,Safeco,6717.1,252.2
2000.0,260.0,EMC,6715.6,1010.6
2000.0,261.0,SCI Systems,6710.8,137.8
2000.0,262.0,Cummins,6639.0,160.0
2000.0,263.0,Public Service Enterprise Group,6497.0,-81.0
2000.0,264.0,Federal-Mogul,6487.5,243.2
2000.0,265.0,MBNA,6470.1,1024.4
2000.0,266.0,FPL Group,6438.0,697.0
2000.0,268.0,U.S. Bancorp,6424.3,875.3
2000.0,269.0,Campbell Soup,6424.0,724.0
2000.0,270.0,Saks,6423.8,189.6
2000.0,271.0,Newell Rubbermaid,6413.1,95.4
2000.0,272.0,Avnet,6350.0,174.5
2000.0,273.0,CompUSA,6321.4,-45.7
